,Compound,Date,Negative,Neutral,Outlet,Positive,Text,Tweet Count
376,0.4019,Wed Mar 14 21:35:01 +0000 2018,0.0,0.847,@FoxNews,0.153,".@JesseBWatters: ""I found some interesting polling... 74% of Californians oppose sanctuary cities. 65% of Hispanics… https://t.co/YHte4mRw3M",77
377,0.1531,Wed Mar 14 21:28:15 +0000 2018,0.0,0.904,@FoxNews,0.096,"Earlier, President @realDonaldTrump took a tour of The @Boeing Company where he was shown a fighter aircraft. https://t.co/Fahjar9eRA",78
378,0.431,Wed Mar 14 21:21:27 +0000 2018,0.0,0.808,@FoxNews,0.192,".@JesseBWatters: ""Don't do the crime if you can't do the time."" #TheFive https://t.co/dNGKpezZB7",79
379,-0.6326,Wed Mar 14 21:15:36 +0000 2018,0.188,0.812,@FoxNews,0.0,".@TheJuanWilliams: ""I don't think it's very American to torture people and neither does John McCain who was torture… https://t.co/decOvA0YKt",80
380,0.3182,Wed Mar 14 21:15:07 +0000 2018,0.147,0.693,@FoxNews,0.16,.@POTUS touted the success of recent tax cuts and tax reform during a roundtable discussion at @Boeing on Wednesday… https://t.co/TbctQBEpTW,81
381,0.765,Wed Mar 14 21:14:08 +0000 2018,0.0,0.777,@FoxNews,0.223,"RT @FoxBusiness: Hawthorn Bank CEO David Turner: ""As a result of the tax relief, we were able to give $1,000 bonus to all of our emloyees.…",82
382,0.0,Wed Mar 14 21:14:01 +0000 2018,0.0,1.0,@FoxNews,0.0,"RT @FoxBusiness: Jerry Davis, President of College of the Ozarks: ""As a result of the recent tax bill savings, our college, to our knowledg…",83
383,0.7778,Wed Mar 14 21:13:58 +0000 2018,0.0,0.764,@FoxNews,0.236,"RT @FoxBusiness: Bonnie Brazzeal, employee of College of the Ozarks: “I am very grateful for the [tax cut] bonus, when the College gave it…",84
384,0.5423,Wed Mar 14 21:13:55 +0000 2018,0.0,0.868,@FoxNews,0.132,"RT @FoxBusiness: Brian Cook, Central Bancompany CEO: ""Because of the tax reform, we were able to give $1,000 bonus to each full-time and a…",85
385,0.6249,Wed Mar 14 21:12:07 +0000 2018,0.0,0.83,@FoxNews,0.17,".@POTUS: “It’s very simple. Make America great again. That’s what we’re going to do, and that’s what we’re doing, a… https://t.co/kkItj2Q6Dt",86
386,0.4939,Wed Mar 14 21:11:22 +0000 2018,0.0,0.833,@FoxNews,0.167,".@JesseBWatters on Gina Haspel: ""This woman's a patriot. She was trying to save lives after 9/11."" #TheFive https://t.co/CPaZlhRZ8F",87
387,0.0,Wed Mar 14 21:07:21 +0000 2018,0.0,1.0,@FoxNews,0.0,".@kimguilfoyle on Gina Haspel: ""She's qualified. She deserves the job."" #TheFive https://t.co/IZpnBNOqgP",88
388,0.0,Wed Mar 14 21:02:24 +0000 2018,0.0,1.0,@FoxNews,0.0,"Dennis Muilenburg, Chairman, President, &amp; CEO of the Boeing Company: “On day one of tax reform, we announced an inv… https://t.co/E44hg0J8Rr",89
389,0.0,Wed Mar 14 21:01:16 +0000 2018,0.0,1.0,@FoxNews,0.0,".@stevenmnuchin1: “It’s incredible what you have here. It’s incredible, the amount of jobs you brought back to this… https://t.co/KFglocydnn",90
390,0.0,Wed Mar 14 21:00:38 +0000 2018,0.0,1.0,@FoxNews,0.0,It's time for #TheFive - Tune in to Fox News Channel now! https://t.co/sHvDfONksK,91
391,0.7778,Wed Mar 14 20:53:40 +0000 2018,0.0,0.746,@FoxNews,0.254,"Bonnie Brazzeal, employee of College of the Ozarks: “I am very grateful for the [tax cut] bonus, when the College g… https://t.co/uwBxxjPOrK",92
392,-0.7964,Wed Mar 14 20:52:39 +0000 2018,0.532,0.468,@FoxNews,0.0,".@KayaJones goes off on gun control protesters in fiery Twitter rant
https://t.co/3e4NEBgb1e",93
393,0.802,Wed Mar 14 20:41:10 +0000 2018,0.0,0.714,@FoxNews,0.286,"Hazel Mims, employee of the Boeing Company: “Today, I proudly serve Boeing, as I proudly served in the U.S. Army Re… https://t.co/wQHF7UCNwN",94
394,0.1027,Wed Mar 14 20:30:04 +0000 2018,0.082,0.82,@FoxNews,0.098,".@POTUS: “6 months ago, I promised that we would cut taxes to bring Main Street roaring all the way back, and we di… https://t.co/C8tUc9G3dX",95
395,-0.6453,Wed Mar 14 20:26:26 +0000 2018,0.209,0.791,@FoxNews,0.0,".@POTUS: “Just a few years ago, this plant was in very serious danger of shutting down, and we’ve got it going agai… https://t.co/L3uFhHzMDr",96
396,0.0772,Wed Mar 14 20:22:06 +0000 2018,0.0,0.929,@FoxNews,0.071,".@POTUS: “I keep telling these countries ‘No, you have to buy American. I want you to buy American.’” https://t.co/PjEJK1wAfL",97
397,-0.296,Wed Mar 14 20:15:01 +0000 2018,0.145,0.855,@FoxNews,0.0,.@POTUS participates in a roundtable discussion on tax cuts and tax reform at @Boeing.  https://t.co/mF4DKy3xKd,98
398,0.0,Wed Mar 14 20:02:21 +0000 2018,0.0,1.0,@FoxNews,0.0,.@POTUS takes a tour of the Boeing Company. https://t.co/W4ZY3Rsatf,99
399,0.0,Wed Mar 14 19:37:01 +0000 2018,0.0,1.0,@FoxNews,0.0,".@SteveScalise: ""What we saw in Parkland was an example of so many breakdowns in government.""… https://t.co/C0FekElOPK",100
400,0.6369,Thu Mar 15 04:41:06 +0000 2018,0.0,0.833,@NYTIMES,0.167,"The happiest countries in the world, per a new survey: 
1. 🇫🇮
2. 🇳🇴
3. 🇩🇰
(The Nordic nations are the happiest.) https://t.co/CF7P0AHLoI",1
401,0.0,Thu Mar 15 04:22:04 +0000 2018,0.0,1.0,@NYTIMES,0.0,Here's the 2018 election calendar https://t.co/EoJGS1Yj1R,2
402,-0.34,Thu Mar 15 04:02:02 +0000 2018,0.091,0.909,@NYTIMES,0.0,"Toys “R” Us is closing up shop in the U.S. Once one of the world’s leading toy retailers, it struggled to keep up w… https://t.co/uBueSN9SaR",3
403,-0.34,Thu Mar 15 03:50:27 +0000 2018,0.255,0.745,@NYTIMES,0.0,Diplomatic Fireworks at U.N. Over Britain-Russia Feud https://t.co/Jpl3HgH5Ub,4
404,0.0,Thu Mar 15 03:47:06 +0000 2018,0.0,1.0,@NYTIMES,0.0,"Conor Lamb, a Democrat and first-time candidate, comes from a political family and has a military background — a ré… https://t.co/XFGs0hijRw",5
405,0.3182,Thu Mar 15 03:32:05 +0000 2018,0.0,0.905,@NYTIMES,0.095,"Stephen Hawking was a hero, not just for what he taught us about the universe, but for what he taught us about how… https://t.co/q1TCnAQk8Y",6
406,0.0,Thu Mar 15 03:17:04 +0000 2018,0.0,1.0,@NYTIMES,0.0,RT @NYTScience: “People who boast about their I.Q. are losers.” -- Stephen Hawking https://t.co/gJkl1iDxTi,7
407,0.296,Thu Mar 15 03:02:04 +0000 2018,0.0,0.82,@NYTIMES,0.18,"How exercise can keep aging muscles and immune systems ""young"" https://t.co/TizbRxXco1",8
408,0.0,Thu Mar 15 02:51:04 +0000 2018,0.0,1.0,@NYTIMES,0.0,RT @HirokoTabuchi: I just wrote about how sparrows in oil fields are changing their songs to be heard above the noise of the oil and gas in…,9
409,0.0,Thu Mar 15 02:40:07 +0000 2018,0.0,1.0,@NYTIMES,0.0,The lives of these 15 extraordinary women fell in the margins of The New York Times. Until now.… https://t.co/Um3fObYTWV,10
410,-0.2023,Thu Mar 15 02:32:05 +0000 2018,0.086,0.861,@NYTIMES,0.053,"Stephen Hawking took part in a zero-gravity flight when he was 65. Asked why he took such risks, he said, ""I want t… https://t.co/EjzIF1KCqK",11
411,0.4019,Thu Mar 15 02:17:05 +0000 2018,0.0,0.816,@NYTIMES,0.184,Need help filling out your bracket? Here's who the experts are picking. https://t.co/DiUYKvzQw7,12
412,0.4215,Thu Mar 15 02:02:04 +0000 2018,0.0,0.872,@NYTIMES,0.128,Students chanting “No more violence.” Signs asking “Are we next?” See the powerful photos from a day of school walk… https://t.co/kV5qkg7eRq,13
413,0.0,Thu Mar 15 01:47:06 +0000 2018,0.0,1.0,@NYTIMES,0.0,"Ben Carson and his wife were directly involved in selecting a $31,000 custom mahogany dining room set for his offic… https://t.co/43usWTp6hB",14
414,0.0,Thu Mar 15 01:32:05 +0000 2018,0.0,1.0,@NYTIMES,0.0,"A brief history of Stephen Hawking's discoveries
https://t.co/8aSJxAAgps",15
415,0.0,Thu Mar 15 01:17:08 +0000 2018,0.0,1.0,@NYTIMES,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/4u2D3xTqYG,16
416,-0.7405,Thu Mar 15 01:03:04 +0000 2018,0.281,0.636,@NYTIMES,0.084,"RT @charlie_savage: EXCLUSIVE: Green Berets ""training/advising"" Nigerien forces were attacked by ISIS militants and killed 11 of them in De…",17
417,-0.7506,Thu Mar 15 00:56:04 +0000 2018,0.262,0.738,@NYTIMES,0.0,The U.S. military said it limited operations in the West African nation of Niger after 4 soldiers were killed. But… https://t.co/sYDXeFdwtJ,18
418,0.2023,Thu Mar 15 00:47:04 +0000 2018,0.0,0.904,@NYTIMES,0.096,RT @adamgoldmanNYT: The F.B.I. disciplinary process has recommended FBI Deputy Director Andy McCabe's termination — leaving Mr. Sessions to…,19
419,-0.25,Thu Mar 15 00:32:04 +0000 2018,0.1,0.9,@NYTIMES,0.0,"4 years ago, it seemed unthinkable that Tracy Morgan would be performing, speaking or walking again, let alone star… https://t.co/he55d4UewJ",20
420,-0.6808,Thu Mar 15 00:17:06 +0000 2018,0.438,0.417,@NYTIMES,0.146,"A teacher’s gun is accidentally fired during public safety class, injuring 3 students https://t.co/i1068S2pjs",21
421,0.0,Thu Mar 15 00:02:10 +0000 2018,0.0,1.0,@NYTIMES,0.0,Wedding season is upon us (it officially kicks off in April). Here are a few money saving tips for weddings guests.… https://t.co/HuYLIeYwGy,22
422,0.5106,Wed Mar 14 23:47:06 +0000 2018,0.09,0.664,@NYTIMES,0.246,One NYT reader's reaction to Katy Perry giving an unwanted kiss to an “American Idol” contestant… https://t.co/8vxz1W9wLe,23
423,0.5719,Wed Mar 14 23:32:01 +0000 2018,0.0,0.829,@NYTIMES,0.171,"As a student at Smith College, Sylvia Plath won a “guest editorship” at Mademoiselle magazine in New York in 1953,… https://t.co/Ii0kMak4qz",24
424,-0.7783,Wed Mar 14 23:17:02 +0000 2018,0.274,0.726,@NYTIMES,0.0,"RT @MichaelPaulson: Harper Lee's estate is suing over Aaron Sorkin's script for a new stage adaptation of ""To Kill a Mockingbird,"" schedule…",25
425,-0.2263,Wed Mar 14 23:02:05 +0000 2018,0.15,0.749,@NYTIMES,0.102,Britain’s retaliation against Russia in their spy-poisoning brawl includes a small but symbolic slap: No ministers… https://t.co/Dh7pYA91U9,26
426,0.0,Wed Mar 14 22:47:02 +0000 2018,0.0,1.0,@NYTIMES,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/pk9LJyXWVe,27
427,0.0,Wed Mar 14 22:32:02 +0000 2018,0.0,1.0,@NYTIMES,0.0,"“Quebec needs to change the rules of the game"" says Gabriel Nadeau-Dubois, a young left-wing politician.

 A postca… https://t.co/Ce5L3IM2YQ",28
428,-0.34,Wed Mar 14 22:17:03 +0000 2018,0.091,0.909,@NYTIMES,0.0,"Toys “R” Us is closing up shop in the U.S. Once one of the world’s leading toy retailers, it struggled to keep up w… https://t.co/pkGoVzZDhU",29
429,0.0,Wed Mar 14 22:03:04 +0000 2018,0.0,1.0,@NYTIMES,0.0,Pennsylvania election results and maps https://t.co/7PadlsF3aW,30
430,0.0,Wed Mar 14 21:55:00 +0000 2018,0.0,1.0,@NYTIMES,0.0,Democrat Conor Lamb’s performance in the Pennsylvania House race rattled Republicans and showed Democrats how to wi… https://t.co/zQwH5ici8R,31
431,0.0,Wed Mar 14 21:38:33 +0000 2018,0.0,1.0,@NYTIMES,0.0,Breaking News: The Democrat Conor Lamb has an insurmountable lead in a Pennsylvania House race in Trump country. We… https://t.co/NNNY4vxgoH,32
432,0.0,Wed Mar 14 21:31:07 +0000 2018,0.0,1.0,@NYTIMES,0.0,"RT @overbye: Goodbye Stephen, you were a supernova in the wind https://t.co/Jl8QuOfzZq",33
433,0.2023,Wed Mar 14 21:15:06 +0000 2018,0.0,0.913,@NYTIMES,0.087,A former top Equifax executive sold nearly $1 million in company stock after he learned about a major data breach i… https://t.co/S2lluf3E0J,34
434,0.0,Wed Mar 14 21:00:22 +0000 2018,0.0,1.0,@NYTIMES,0.0,David Cay Johnston uses his investigative skills to dig deep inside the Trump administration https://t.co/R6CYZlrriX,35
435,0.128,Wed Mar 14 20:45:07 +0000 2018,0.104,0.769,@NYTIMES,0.127,At least 139 people were exonerated last year after being wrongfully convicted. Each person lost a decade to prison… https://t.co/sUwCCQnSmZ,36
436,0.2732,Wed Mar 14 20:30:18 +0000 2018,0.0,0.861,@NYTIMES,0.139,"At 98, Sister Jean Dolores-Schmidt is this NCAA tournament-bound basketball team's biggest supporter https://t.co/gQd8p5P1vN",37
437,0.0,Wed Mar 14 20:15:05 +0000 2018,0.0,1.0,@NYTIMES,0.0,"As cities throughout the South move to take down Confederate monuments, Nashville's mayor said it was time for the… https://t.co/QoJGRcfkMx",38
438,0.4215,Wed Mar 14 19:55:32 +0000 2018,0.0,0.872,@NYTIMES,0.128,Students chanting “No more violence.” Signs asking “Are we next?” See the powerful photos from a day of school walk… https://t.co/sLQjSYhd2G,39
439,0.0,Wed Mar 14 19:49:57 +0000 2018,0.0,1.0,@NYTIMES,0.0,"Facebook said that it had taken down pages associated with “Britain First,” a far-right group whose leaders were re… https://t.co/buhhoDlgR0",40
440,0.1779,Wed Mar 14 19:45:11 +0000 2018,0.0,0.918,@NYTIMES,0.082,"There’s a lot of growing up happening in today’s tech industry, where former whiz kids made their fortunes and are… https://t.co/4fZIDYby9I",41
441,-0.6249,Wed Mar 14 19:37:06 +0000 2018,0.231,0.769,@NYTIMES,0.0,The men are suspected of bombing a mosque in Minnesota and attempting to bomb an abortion clinic in Illinois https://t.co/BUUrbhQmjp,42
442,0.7003,Wed Mar 14 19:30:07 +0000 2018,0.0,0.746,@NYTIMES,0.254,"The first kiss of a teenager, delivered by a superstar singer, might have made for a sweet pop-culture moment in a… https://t.co/vPc8PGjDAz",43
443,0.25,Wed Mar 14 19:22:05 +0000 2018,0.146,0.709,@NYTIMES,0.146,Trump is visiting a Boeing plant to celebrate tax cuts. But lurking in the background is a clash over trade — one i… https://t.co/HYUsZjXHcK,44
444,0.1531,Wed Mar 14 19:15:08 +0000 2018,0.0,0.922,@NYTIMES,0.078,The fall of Rex Tillerson removes one the last remaining presidential advisers whose views on global warming are in… https://t.co/yfENJnfeVT,45
445,0.1779,Wed Mar 14 19:07:06 +0000 2018,0.206,0.515,@NYTIMES,0.278,Should teenagers protest? Research says yes. https://t.co/xTpYG8FlTY,46
446,0.8402,Wed Mar 14 19:00:18 +0000 2018,0.0,0.583,@NYTIMES,0.417,Remaining physically active as we grow older could help to keep our muscles and immune systems robust https://t.co/P85DU930fM,47
447,0.2023,Wed Mar 14 18:58:12 +0000 2018,0.0,0.909,@NYTIMES,0.091,"RT @nytimesbusiness: Disney unveiled a major reorganization on Wednesday, bringing significant change to almost every part of its empire ah…",48
448,0.0,Wed Mar 14 18:52:06 +0000 2018,0.0,1.0,@NYTIMES,0.0,"On this day that fetishizes finitude, take a moment to reflect on these everyday infinities https://t.co/3pQJ4Wy99E (from the archives)",49
449,0.0,Wed Mar 14 18:45:15 +0000 2018,0.0,1.0,@NYTIMES,0.0,"President Trump is trying to wall off American industry from foreign competition, primarily China, under the guise… https://t.co/7uoUcufPu9",50
450,-0.34,Wed Mar 14 18:37:04 +0000 2018,0.146,0.854,@NYTIMES,0.0,Britain’s expulsion of 23 Russian diplomats echoes the espionage feuds between Washington and Moscow https://t.co/a9NHFrgQAh,51
451,0.0,Wed Mar 14 18:30:21 +0000 2018,0.0,1.0,@NYTIMES,0.0,"President Trump is expected to name the CNBC analyst Larry Kudlow to replace Gary Cohn, who quit over tariffs https://t.co/BiTzwNqxmx",52
452,0.4019,Wed Mar 14 18:22:06 +0000 2018,0.0,0.87,@NYTIMES,0.13,A recount is unlikely to change the results of the Pennsylvania special election because most ballots in the state… https://t.co/bic2scfePz,53
453,0.0,Wed Mar 14 18:15:07 +0000 2018,0.0,1.0,@NYTIMES,0.0,Google is joining Facebook in banning advertising for Bitcoin and other cryptocurrencies https://t.co/NPGPrKXGNn,54
454,-0.6597,Wed Mar 14 18:07:03 +0000 2018,0.232,0.677,@NYTIMES,0.09,"Stephen Hawking liked to say he was born 300 years to the day after Galileo died, and he died 139 years after Alber… https://t.co/Gqy8ik2M7B",55
455,-0.7579,Wed Mar 14 18:00:19 +0000 2018,0.289,0.711,@NYTIMES,0.0,"In Opinion,

Op-Ed contributor Samantha Power writes that a year of insults, chaos and falsehoods has brought about… https://t.co/gabGGazwLI",56
456,-0.8402,Wed Mar 14 17:52:07 +0000 2018,0.409,0.591,@NYTIMES,0.0,President Trump has not personally addressed the poison attack since London assigned blame on Russia https://t.co/rU2g6IzQbO,57
457,-0.25,Wed Mar 14 17:45:12 +0000 2018,0.185,0.714,@NYTIMES,0.101,"History is full of movements led by students. Some were successful and others brutally crushed, but even the latter… https://t.co/DLsUVrnNMm",58
458,-0.25,Wed Mar 14 17:37:04 +0000 2018,0.095,0.905,@NYTIMES,0.0,"Prime Minister Theresa May expelled 23 Russian diplomats and vowed to crack down on Russian spies, corrupt elites a… https://t.co/jPQMzLbwKC",59
459,0.0,Wed Mar 14 17:30:04 +0000 2018,0.0,1.0,@NYTIMES,0.0,“Remember to look up at the stars and not down at your feet. Try to make sense of what you see and wonder about wha… https://t.co/hGzt6T9pch,60
460,-0.2023,Wed Mar 14 17:23:00 +0000 2018,0.22,0.63,@NYTIMES,0.15,"The founder of the blood-testing company Theranos, once a Silicon Valley darling, was charged with fraud by the SEC… https://t.co/u4Zw2LSHIa",61
461,-0.4939,Wed Mar 14 17:15:10 +0000 2018,0.158,0.842,@NYTIMES,0.0,"The Myanmar government maintains that the Rohingya burned down their own villages, and it rejects widespread testim… https://t.co/pk4z9WjChF",62
462,0.8934,Wed Mar 14 17:13:55 +0000 2018,0.0,0.578,@NYTIMES,0.422,"RT @nytopinion: Adults are supposed to take care of children — keep them safe, and help them feel safe. https://t.co/ocBNfgoz07 https://t.c…",63
463,-0.7269,Wed Mar 14 17:06:30 +0000 2018,0.243,0.757,@NYTIMES,0.0,"Andrew McCabe, an F.B.I. official criticized by President Trump, was to retire on Sunday. But he may be fired first… https://t.co/6kzsefs0lE",64
464,-0.5267,Wed Mar 14 17:00:24 +0000 2018,0.175,0.825,@NYTIMES,0.0,"Rodrigo Duterte said that the Philippines was withdrawing from the International Criminal Court, denouncing what he… https://t.co/Jda5Jr2kj2",65
465,0.2144,Wed Mar 14 16:54:18 +0000 2018,0.0,0.911,@NYTIMES,0.089,RT @nytgraphics: Final precinct-level results for Pennsylvania's 18th district special election show a blue shift in all but a handful of p…,66
466,-0.25,Wed Mar 14 16:52:06 +0000 2018,0.152,0.759,@NYTIMES,0.089,"""Enough."" Students walked out of their schools in a nationwide demonstration over gun violence.… https://t.co/kCXFLlo0mA",67
467,0.296,Wed Mar 14 16:44:20 +0000 2018,0.0,0.896,@NYTIMES,0.104,"Join NYT reporter Roslyn Sulcas at the Royal Opera House in London, where she talks to the choreographer Christophe… https://t.co/EveDo1cKHl",68
468,-0.7579,Wed Mar 14 16:30:19 +0000 2018,0.265,0.735,@NYTIMES,0.0,"In Opinion,
The editorial board writes: Few American officials were so directly involved in the frenzy of abuse aft… https://t.co/UTnQziketD",69
469,0.1779,Wed Mar 14 16:15:13 +0000 2018,0.0,0.922,@NYTIMES,0.078,"As it seeks to compete with rival retailers, led by Amazon, Walmart plans to offer home delivery of groceries bough… https://t.co/rZ3bSioBwb",70
470,0.3818,Wed Mar 14 16:07:05 +0000 2018,0.0,0.86,@NYTIMES,0.14,"News Analysis: The message from Pennsylvania’s still-undecided House race is clear: Suburban voters are in revolt,… https://t.co/zlbjL8EbjT",71
471,0.0,Wed Mar 14 16:00:17 +0000 2018,0.0,1.0,@NYTIMES,0.0,"When Qatari royals were captured falcon hunting in Iraq, they were used as pawns in a multiplayer chess match that… https://t.co/7A3ipYt6yt",72
472,0.2937,Wed Mar 14 15:53:09 +0000 2018,0.109,0.721,@NYTIMES,0.17,RT @katierosman: Katy Perry kisses an American Idol contestant and he did not like it. https://t.co/SENNYwky1k,73
473,0.8668,Wed Mar 14 15:45:04 +0000 2018,0.0,0.636,@NYTIMES,0.364,"Stephen Hawking's greatest work focused on black holes. If you still don't fully understand black holes, it's OK. Y… https://t.co/iB5RRB8ltP",74
474,0.0,Wed Mar 14 15:30:06 +0000 2018,0.0,1.0,@NYTIMES,0.0,“Not since Albert Einstein has a scientist so captured the public imagination and endeared himself to tens of milli… https://t.co/HgTUlo1lsf,75
475,0.0,Wed Mar 14 15:17:41 +0000 2018,0.0,1.0,@NYTIMES,0.0,March 14 = 3/14 = π = 🥧 = 😋  https://t.co/7Htq28VRSg,76
476,-0.8591,Wed Mar 14 15:13:19 +0000 2018,0.382,0.618,@NYTIMES,0.0,"RT @nytimesworld: How a plan to fell 6,000 trees in an English city provoked angry protests — and claims of poisoned tea https://t.co/0C9RX…",77
477,0.0,Wed Mar 14 15:05:05 +0000 2018,0.0,1.0,@NYTIMES,0.0,"Chris Cuomo is taking over the 9 p.m. weeknight slot on CNN, putting him up against MSNBC's Rachel Maddow and Sean… https://t.co/JRQnx8Xkah",78
478,0.0,Wed Mar 14 15:00:12 +0000 2018,0.0,1.0,@NYTIMES,0.0,RT @lauriegnyt: “I am walking out of school on Wednesday because our president and Congress need to do more than just tweet prayers and tho…,79
479,0.0,Wed Mar 14 14:51:46 +0000 2018,0.0,1.0,@NYTIMES,0.0,RT @MitchKSmith: Students are preparing to walk out at Perspectives Charter Schools on Chicago’s South Side. Many young people here have lo…,80
480,0.6369,Wed Mar 14 14:45:09 +0000 2018,0.0,0.833,@NYTIMES,0.167,"The happiest countries in the world, per a new survey: 
1. 🇫🇮
2. 🇳🇴
3. 🇩🇰
(The Nordic nations are the happiest.) https://t.co/0Bn0PFAdY9",81
481,0.0,Wed Mar 14 14:41:08 +0000 2018,0.0,1.0,@NYTIMES,0.0,"@julieturkewitz Why students are walking out, in their own words https://t.co/t7QsDSpRFV https://t.co/2xWznlocrU",82
482,0.4019,Wed Mar 14 14:30:07 +0000 2018,0.0,0.876,@NYTIMES,0.124,"RT @nytgraphics: More Democratic or more Republican?
How each precinct in yesterday's Pennsylvania special election shifted from the 2016 p…",83
483,0.0,Wed Mar 14 14:23:49 +0000 2018,0.0,1.0,@NYTIMES,0.0,Some of the day’s most poignant demonstrations are expected at schools whose names are synonymous with shootings.… https://t.co/1TyEOR5VTA,84
484,0.0,Wed Mar 14 14:20:14 +0000 2018,0.0,1.0,@NYTIMES,0.0,"Trump boasted to reporters that he had made the call to oust Tillerson ""by myself."" Jimmy Fallon found that amusing… https://t.co/kzxzDMsOqE",85
485,0.0,Wed Mar 14 14:10:13 +0000 2018,0.0,1.0,@NYTIMES,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/olPJB2Zxdq https://t.co/JZA6kxltL1,86
486,0.0,Wed Mar 14 13:59:25 +0000 2018,0.0,1.0,@NYTIMES,0.0,"RT @NYTNational: Our reporters are across the country as students are expected to walk out nationwide. Follow along:

@alanblinder
@julietu…",87
487,-0.7906,Wed Mar 14 13:57:09 +0000 2018,0.339,0.605,@NYTIMES,0.056,Students are walking out of their schools in a nationwide demonstration over gun violence. The protests are set to… https://t.co/b1qQ0OXZKf,88
488,0.4939,Wed Mar 14 13:48:07 +0000 2018,0.0,0.862,@NYTIMES,0.138,"As Stephen Hawking's renown spread, movies were made about him, he made cameos on TV shows, and he inspired compose… https://t.co/DWKwdH0qqD",89
489,-0.5423,Wed Mar 14 13:29:05 +0000 2018,0.156,0.844,@NYTIMES,0.0,"In Opinion

Op-Ed contributor Paul R. Pillar writes that Mike Pompeo's nomination as secretary of state ""is bad new… https://t.co/JxUjMpFgok",90
490,-0.128,Wed Mar 14 13:12:30 +0000 2018,0.182,0.663,@NYTIMES,0.155,"“I lied,” said the antiques dealer. “I cheated. I stole.” And he succeeded, temporarily. https://t.co/wVl1wNNTKr",91
491,0.296,Wed Mar 14 13:10:00 +0000 2018,0.106,0.688,@NYTIMES,0.206,Theresa May said she had agreed with Britain’s National Security Council to suspend all high-level contacts between… https://t.co/n6P7WOnQz0,92
492,-0.7506,Wed Mar 14 12:53:00 +0000 2018,0.252,0.748,@NYTIMES,0.0,"Breaking News: The UK is expelling 23 Russian diplomats over the poisoning of a former spy on British soil, in a sh… https://t.co/jiZhSZWkwn",93
493,0.0,Wed Mar 14 12:45:11 +0000 2018,0.0,1.0,@NYTIMES,0.0,Thousands of students will stand up in their classrooms on Wednesday and walk out of their schools in a nationwide… https://t.co/vsA38Bsz2G,94
494,-0.2023,Wed Mar 14 12:40:15 +0000 2018,0.086,0.861,@NYTIMES,0.053,"Stephen Hawking took part in a zero-gravity flight when he was 65. Asked why he took such risks, he said, ""I want t… https://t.co/EN9mGz0Xul",95
495,0.3818,Wed Mar 14 12:30:13 +0000 2018,0.0,0.867,@NYTIMES,0.133,"The message from Pennsylvania's still-undecided House race is clear: Suburban voters are in revolt, swamping the mo… https://t.co/iLmB9eH3gK",96
496,-0.4588,Wed Mar 14 12:21:01 +0000 2018,0.143,0.857,@NYTIMES,0.0,Instances of female teachers sexually abusing male students are rare. But stories on the subject have lately taken… https://t.co/2pDX6MPmGy,97
497,-0.6486,Wed Mar 14 12:11:06 +0000 2018,0.202,0.798,@NYTIMES,0.0,"Three adults and one young child were found shot dead in Brooklyn Wednesday morning, the police said https://t.co/avcNdu3OFv",98
498,0.0,Wed Mar 14 12:00:13 +0000 2018,0.0,1.0,@NYTIMES,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/h9PVjeK9CA https://t.co/Yoo45yOaBo,99
499,-0.6705,Wed Mar 14 11:50:04 +0000 2018,0.292,0.578,@NYTIMES,0.13,"The parents of Seth Rich, the young Democratic aide whose unsolved murder became grist for right-wing conspiracy th… https://t.co/bMGOWrhcDE",100
